Gold,Silver,Platinum,Palladium
265.4,4.395,594.0,637.0
266.5,4.405,593.0,638.0
265.7,4.348,585.0,629.0
265.5,4.36,585.0,630.0
266.1,4.335,589.0,620.0
267.0,4.345,592.0,616.0
268.5,4.36,584.0,614.0
269.9,4.333,580.0,600.0
271.95,4.385,577.0,598.0
272.4,4.398,577.0,601.5
272.2,4.45,583.0,607.0
272.0,4.375,578.0,608.0
273.4,4.43,579.0,612.0
271.5,4.4,582.0,620.0
271.7,4.35,580.0,620.0
273.3,4.335,574.0,613.0
272.9,4.32,574.0,611.5
274.0,4.3,569.0,608.0
274.8,4.353,567.0,608.0
269.5,4.305,561.0,595.0
270.6,4.335,558.0,602.0
268.35,4.305,560.0,598.0
268.5,4.29,556.0,588.0
267.6,4.27,559.0,587.0
266.3,4.26,555.0,585.0
265.1,4.225,551.0,573.0
266.1,4.265,556.0,570.0
267.45,4.265,554.0,563.0
267.55,4.255,557.5,563.0
266.3,4.26,558.0,563.0
266.35,4.253,560.0,559.0
268.25,4.31,554.0,543.0
267.6,4.22,546.0,527.0
268.55,4.24,520.0,512.0
270.3,4.27,515.0,512.0
269.7,4.22,504.0,483.0
268.7,4.258,498.0,477.0
268.75,4.26,493.0,462.0
268.4,4.24,507.0,462.0
267.5,4.24,506.0,460.0
266.15,4.25,503.0,455.0
266.3,4.225,490.0,440.0
265.9,4.215,476.0,457.0
267.35,4.24,472.0,466.0
267.0,4.233,480.0,475.0
267.85,4.24,482.0,482.0
267.2,4.22,470.0,473.0
266.45,4.14,446.0,438.0
266.4,4.155,440.0,441.0
270.0,4.155,434.0,448.0
275.8,4.22,448.0,468.0
275.6,4.175,451.0,468.0
274.5,4.16,440.0,455.0
275.35,4.23,431.0,443.0
275.9,4.17,429.0,440.0
277.45,4.215,452.0,448.0
276.65,4.24,440.25,445.0
276.3,4.165,445.0,447.0
275.85,4.205,447.0,449.0
274.85,4.195,458.0,444.0
272.8,4.22,454.0,446.0
271.05,4.21,463.0,464.0
272.85,4.21,463.0,470.0
272.3,4.203,444.0,445.0
273.0,4.2,446.0,453.0
273.35,4.195,442.0,457.0
272.3,4.175,443.0,455.0
271.3,4.19,444.0,457.0
272.05,4.18,440.0,455.0
273.6,4.185,446.0,456.0
271.5,4.18,443.0,455.0
287.0,4.18,448.0,460.0
279.0,4.22,453.0,465.0
280.25,4.215,455.0,450.0
285.75,4.27,474.0,463.0
293.25,4.29,477.0,465.0
289.4,4.365,486.0,466.0
288.1,4.465,493.0,465.0
288.5,4.62,493.0,457.0
292.5,4.6,492.0,450.0
288.2,4.508,474.0,432.0
288.0,4.52,447.0,420.0
291.45,4.553,442.0,400.0
289.8,4.545,442.0,378.0
293.1,4.585,429.0,360.0
290.6,4.58,421.0,325.0
291.65,4.595,415.0,320.0
290.1,4.588,435.0,349.0
290.35,4.61,434.0,341.0
291.2,4.645,442.0,348.0
291.85,4.645,435.0,348.0
290.0,4.63,427.0,345.0
287.15,4.488,426.0,345.0
281.85,4.415,432.0,348.0
281.8,4.42,438.0,350.0
281.85,4.42,462.0,360.0
281.1,4.355,452.0,351.5
281.6,4.375,436.0,330.0
281.0,4.345,435.0,327.0
279.15,4.24,433.0,322.0
275.9,4.235,428.0,317.0
276.05,4.225,426.0,320.0
275.5,4.245,423.0,318.0
276.7,4.19,419.0,318.0
277.25,4.205,418.0,328.0
278.6,4.215,431.0,346.5
280.4,4.288,426.0,330.0
278.75,4.275,423.0,320.0
280.6,4.235,420.0,319.0
279.9,4.22,420.0,331.0
278.25,4.125,420.0,325.0
278.95,4.125,422.0,327.0
280.3,4.145,416.0,327.0
279.95,4.13,416.0,323.0
277.15,4.105,422.0,323.0
280.0,4.15,434.0,334.0
276.5,4.113,424.0,315.0
278.25,4.18,428.0,318.0
275.45,4.11,426.0,323.0
274.5,4.118,427.0,336.0
273.6,4.11,433.0,336.0
272.95,4.08,437.5,328.0
272.8,4.065,443.0,332.5
272.75,4.065,437.0,328.0
273.1,4.095,434.0,330.0
272.6,4.07,437.0,333.0
273.3,4.07,438.0,332.0
274.4,4.09,438.0,333.0
274.8,4.138,436.0,335.5
275.5,4.14,443.0,347.0
276.35,4.18,450.5,355.0
276.6,4.208,455.0,362.0
275.0,4.145,451.0,370.0
274.55,4.22,455.5,386.0
274.1,4.27,468.0,415.0
272.65,4.235,468.0,423.0
272.2,4.245,458.0,403.0
273.5,4.29,464.0,383.0
274.35,4.27,462.0,390.0
277.05,4.36,462.0,400.0
277.75,4.385,461.0,405.0
278.85,4.44,459.25,406.0
278.65,4.49,454.0,400.0
276.1,4.385,454.0,394.0
277.5,4.52,458.0,408.0
0.0,4.54,0.0,0.0
277.7,4.54,470.0,437.0
276.5,4.5,480.0,440.0
0.0,4.52,0.0,0.0
278.35,4.59,481.0,434.0
278.8,4.63,478.0,435.0
277.75,4.68,472.0,425.0
278.6,4.715,470.0,422.0
278.6,4.77,474.0,429.0
281.1,4.75,476.0,433.0
286.85,4.845,477.0,435.0
285.75,4.76,479.5,434.0
286.35,4.668,480.0,435.0
284.2,4.555,470.0,413.0
284.6,4.67,477.0,420.0
285.0,4.565,481.0,422.0
283.2,4.413,480.0,414.0
282.3,4.355,475.0,400.0
282.05,4.34,475.0,398.0
280.75,4.298,473.0,395.0
279.2,4.293,467.0,382.0
279.0,4.333,465.0,385.0
279.1,4.285,464.0,388.0
277.9,4.235,456.0,365.0
281.5,4.295,457.0,371.0
282.3,4.275,455.0,370.0
283.9,4.248,453.0,367.0
287.4,4.3,454.0,368.0
291.95,4.3,453.0,366.0
299.5,4.475,462.0,374.0
299.5,4.365,469.0,376.0
304.3,4.38,474.0,373.0
297.75,4.4,472.0,370.0
298.9,4.388,464.0,365.0
297.4,4.44,467.0,383.0
299.0,4.51,480.0,388.0
299.85,4.58,477.0,380.0
297.35,4.545,470.0,375.0
296.5,4.515,470.0,376.0
291.3,4.495,469.0,375.0
292.15,4.405,470.0,370.0
292.75,4.445,475.0,373.0
291.95,4.395,477.0,372.0
294.2,4.375,481.0,377.0
297.4,4.45,493.0,378.0
296.85,4.435,493.0,377.0
295.4,4.495,488.0,370.0
297.4,4.598,512.0,372.0
297.8,4.57,507.0,368.0
292.7,4.525,510.0,360.0
291.0,4.48,505.0,364.0
289.15,4.485,522.0,374.0
291.2,4.53,524.0,374.0
293.6,4.493,517.0,370.0
293.15,4.503,511.0,367.0
291.2,4.543,510.0,368.0
290.3,4.485,511.0,370.0
292.05,4.485,517.0,372.0
293.1,4.508,518.0,379.0
291.85,4.515,512.0,377.0
292.75,4.513,511.0,378.0
294.25,4.505,510.0,378.0
297.7,4.535,515.0,389.0
296.1,4.563,512.0,393.0
299.0,4.642,511.0,385.0
301.4,4.675,516.0,386.0
304.0,4.665,533.0,389.0
303.75,4.7,533.5,379.0
301.7,4.613,525.0,366.0
301.0,4.615,532.0,366.0
300.45,4.558,528.0,362.0
298.7,4.565,528.0,365.0
298.0,4.555,526.0,368.0
301.3,4.615,533.0,372.0
300.35,4.565,534.0,372.0
300.1,4.58,539.0,372.0
297.75,4.46,536.0,368.0
300.85,4.445,541.0,369.0
304.25,4.46,559.0,376.0
301.8,4.503,556.0,372.0
303.7,4.54,552.0,370.0
302.7,4.525,549.0,368.0
304.2,4.583,555.0,370.0
307.25,4.59,556.0,368.0
306.6,4.62,551.0,365.0
309.7,4.635,544.0,363.0
308.2,4.6,536.0,360.0
308.35,4.54,520.0,352.0
307.6,4.52,519.5,349.0
310.45,4.565,521.0,352.0
312.0,4.62,522.0,356.0
310.5,4.62,531.0,357.0
308.85,4.56,524.0,353.0
311.15,4.623,522.0,352.0
310.75,4.69,530.0,354.0
308.4,4.615,534.0,355.0
308.3,4.6,537.0,357.0
310.1,4.635,538.0,368.0
310.6,4.64,538.0,368.0
311.5,4.66,543.0,377.0
315.2,4.785,541.0,372.0
317.1,4.82,540.0,357.0
317.15,4.775,537.0,354.0
320.95,4.855,539.0,352.0
320.05,4.77,538.0,350.0
320.2,4.82,542.0,353.0
327.05,4.91,546.0,355.0
326.0,4.905,547.0,351.0
326.6,5.045,548.0,348.0
322.0,5.05,546.0,348.0
324.1,4.935,552.0,351.0
326.4,5.008,564.0,352.0
322.5,4.94,555.0,346.0
316.8,4.89,554.0,343.0
319.75,4.88,556.0,340.0
318.75,4.865,554.0,335.0
322.1,4.89,557.0,336.0
317.8,4.82,556.0,336.0
318.35,4.845,561.0,335.0
320.65,4.895,564.0,337.0
322.35,4.86,565.0,332.0
322.7,4.88,563.0,330.0
326.4,4.905,560.0,325.0
321.7,4.85,560.0,324.0
321.55,4.88,547.0,318.0
318.8,4.82,539.0,318.0
318.5,4.87,545.0,321.0
312.1,4.8,532.0,316.0
314.45,4.865,530.0,319.0
310.85,4.915,528.0,322.0
310.6,4.91,523.5,320.0
311.3,4.91,520.0,321.0
311.7,4.94,524.0,323.0
313.8,4.965,523.0,324.0
314.8,5.043,524.0,324.0
314.15,5.02,526.0,323.0
316.7,5.06,529.0,322.0
319.0,5.045,532.0,320.0
318.25,5.098,530.0,323.0
316.15,5.0,525.0,323.0
317.65,4.995,525.0,323.0
322.9,5.01,529.0,324.0
322.9,5.05,525.0,322.0
319.7,4.988,521.0,318.0
311.25,4.86,520.0,324.0
309.45,4.86,523.0,327.0
304.95,4.825,530.0,330.0
303.0,4.65,526.0,332.0
305.4,4.66,528.0,321.0
304.65,4.66,529.0,322.0
302.25,4.54,523.5,318.0
305.05,4.625,525.0,318.0
309.5,4.62,525.0,320.0
305.75,4.605,527.0,320.0
312.2,4.64,530.0,320.0
312.15,4.68,540.0,322.0
312.95,4.63,543.0,322.0
316.7,4.705,552.0,322.0
313.8,4.6,550.0,322.0
315.65,4.63,558.0,323.0
312.65,4.485,556.0,320.0
314.2,4.505,553.0,319.0
310.1,4.498,553.0,320.0
308.0,4.435,545.0,322.0
306.55,4.44,543.0,320.0
305.4,4.42,542.0,320.0
305.95,4.44,541.0,321.0
310.5,4.44,555.0,342.0
311.1,4.5,574.0,365.0
312.1,4.495,560.0,338.0
312.8,4.565,564.0,330.0
312.0,4.47,563.0,325.0
313.5,4.485,554.0,321.0
313.0,4.465,542.0,323.0
317.55,4.505,543.0,325.0
319.25,4.53,545.0,331.0
322.5,4.535,549.0,334.0
319.1,4.54,549.0,330.0
315.5,4.53,551.5,330.0
318.85,4.548,552.0,330.0
318.8,4.59,553.0,336.0
315.35,4.545,554.0,336.0
315.9,4.55,550.0,335.0
318.7,4.58,556.0,334.0
322.25,4.648,568.0,333.0
322.3,4.62,565.5,333.0
322.5,4.638,567.0,328.0
326.3,4.625,574.0,328.0
325.15,4.62,563.0,324.0
319.6,4.555,562.0,320.0
320.05,4.51,560.0,316.0
323.7,4.533,563.0,318.0
321.75,4.523,567.0,318.0
322.2,4.485,567.0,321.0
322.1,4.488,558.0,319.0
320.3,4.475,557.0,314.0
321.75,4.485,558.0,312.0
319.0,4.44,563.0,315.0
319.35,4.355,581.0,320.0
318.95,4.345,580.0,322.0
316.85,4.295,592.0,320.0
317.75,4.333,589.0,320.0
316.2,4.305,585.0,319.0
314.05,4.315,592.0,320.0
310.75,4.355,590.0,319.0
312.75,4.34,592.0,319.0
312.6,4.375,587.0,321.0
312.55,4.378,581.0,320.0
312.1,4.41,582.0,316.0
311.75,4.39,582.0,308.0
313.0,4.375,589.0,311.0
314.45,4.42,590.0,311.0
317.15,4.43,593.0,314.0
316.55,4.478,589.5,312.0
316.9,4.475,579.0,311.0
319.85,4.545,578.0,309.0
317.55,4.45,580.0,311.0
318.5,4.5,584.0,314.0
317.3,4.47,586.0,311.0
319.25,4.503,586.0,308.0
321.7,4.588,588.0,300.0
320.7,4.53,577.0,288.0
321.75,4.565,580.0,286.0
324.0,4.573,591.0,284.0
318.6,4.555,590.0,288.0
319.1,4.55,600.0,292.0
318.75,4.54,599.0,282.0
319.7,4.55,595.0,275.0
318.85,4.545,592.0,275.0
317.65,4.535,593.0,277.0
317.7,4.46,592.0,275.0
317.45,4.5,588.0,262.0
317.5,4.47,587.0,266.0
317.85,4.44,585.0,265.0
317.6,4.43,584.0,263.0
319.05,4.43,592.0,262.0
316.45,4.43,592.0,262.0
319.7,4.443,591.0,262.0
322.1,4.57,592.0,255.0
322.45,4.615,594.0,248.0
325.75,4.653,596.0,248.0
325.1,4.625,600.0,248.0
323.1,4.58,599.0,247.0
324.25,4.625,594.0,243.0
326.4,4.65,594.0,243.0
332.2,4.743,602.0,239.0
333.0,4.7,604.0,233.0
339.0,4.725,607.0,236.0
338.0,4.62,598.0,243.0
345.0,4.72,598.0,240.0
341.6,4.665,588.0,226.0
343.95,4.625,591.0,222.0
0.0,4.615,0.0,0.0
349.3,4.67,592.75,236.0
347.2,4.72,598.0,236.0
0.0,4.665,0.0,0.0
343.8,4.74,608.0,237.0
344.5,4.785,603.0,236.0
351.75,4.91,607.0,240.0
349.0,4.84,608.5,240.0
349.75,4.775,607.0,250.0
352.4,4.833,620.5,258.0
353.0,4.84,620.0,267.0
352.55,4.82,618.5,262.0
353.1,4.81,620.5,247.0
351.0,4.733,616.0,246.0
352.3,4.77,619.0,246.0
357.0,4.813,627.0,259.0
355.85,4.785,633.0,260.0
353.8,4.76,630.0,264.0
358.5,4.825,644.0,269.0
364.7,4.85,652.0,264.0
366.0,4.78,643.0,265.0
368.5,4.905,644.0,264.0
368.4,4.8,643.0,263.0
369.9,4.85,654.0,263.0
367.6,4.785,668.0,261.0
367.5,4.873,667.0,256.0
369.5,4.845,698.0,265.0
376.55,4.85,700.0,266.0
382.1,4.928,687.0,265.0
375.8,4.775,678.0,254.0
373.25,4.71,686.0,252.0
370.5,4.65,681.0,252.0
364.0,4.573,677.0,248.0
356.3,4.565,692.0,254.0
352.8,4.523,688.0,254.0
354.25,4.53,695.0,256.0
347.0,4.493,688.0,252.0
344.1,4.51,675.0,252.0
346.0,4.578,672.0,252.0
351.55,4.64,666.0,253.0
352.3,4.638,667.0,251.0
355.2,4.675,672.0,251.0
357.6,4.698,681.0,251.0
351.9,4.625,676.0,249.0
351.25,4.65,682.0,243.0
347.45,4.595,681.0,244.0
345.5,4.61,682.0,238.0
353.4,4.678,688.0,238.0
353.95,4.658,695.0,238.0
354.7,4.63,693.0,237.0
350.75,4.668,693.0,240.0
354.45,4.675,704.0,242.0
348.7,4.655,700.0,242.0
346.1,4.665,698.0,238.0
334.5,4.585,692.0,230.0
335.2,4.54,688.0,232.5
340.75,4.57,694.0,234.0
338.8,4.47,688.0,232.0
335.8,4.48,680.0,233.0
335.8,4.405,666.0,230.0
333.5,4.403,662.0,226.0
329.45,4.378,655.0,216.0
331.9,4.395,643.0,194.0
329.95,4.38,646.0,194.0
332.75,4.408,636.0,196.0
330.75,4.385,630.0,190.0
334.85,4.46,642.0,180.0
334.35,4.438,639.0,179.5
329.3,4.395,637.0,178.0
323.7,4.37,619.0,175.0
323.8,4.39,615.0,171.0
319.9,4.385,613.0,171.0
323.4,4.42,615.0,171.0
321.35,4.475,628.0,170.0
324.6,4.47,624.0,171.5
324.8,4.465,622.0,168.0
325.95,4.48,622.0,164.0
325.45,4.515,624.0,162.0
324.1,4.49,622.0,148.0
327.0,4.48,632.0,151.0
334.9,4.543,640.0,160.0
333.3,4.565,638.0,154.0
333.7,4.605,635.0,152.0
333.25,4.62,630.0,148.0
332.6,4.625,618.0,150.0
331.4,4.555,606.0,150.0
336.75,4.605,603.0,154.0
341.2,4.66,606.0,153.0
340.5,4.75,608.0,154.0
342.85,4.795,625.0,157.0
341.85,4.76,636.0,162.0
346.45,4.725,634.0,160.0
347.9,4.78,642.0,155.0
351.1,4.79,654.0,156.0
350.4,4.835,660.0,160.0
353.55,4.815,662.0,158.0
354.25,4.865,665.0,159.0
355.0,4.79,666.0,158.0
359.0,4.83,655.0,163.0
366.3,4.84,664.0,170.0
367.8,4.74,675.0,177.0
369.6,4.715,671.0,170.0
370.5,4.675,669.0,185.0
371.4,4.683,685.0,194.0
359.5,4.59,668.0,185.0
363.1,4.61,644.0,178.0
361.4,4.56,642.0,183.0
364.75,4.5,645.0,186.0
365.0,4.515,653.0,190.0
364.2,4.52,668.0,189.0
366.75,4.48,663.0,185.0
363.0,4.53,658.0,178.0
362.75,4.52,659.0,169.0
354.25,4.51,658.0,176.0
354.25,4.483,646.0,174.0
352.25,4.495,648.0,177.0
353.05,4.51,661.0,183.0
358.3,4.59,670.0,184.0
362.75,4.615,664.0,177.0
359.75,4.57,662.0,177.0
357.65,4.523,671.0,175.0
358.0,4.555,671.0,179.0
355.0,4.53,666.0,179.0
348.25,4.54,670.0,178.0
348.1,4.505,666.0,178.0
343.85,4.53,655.0,179.0
345.5,4.525,664.0,177.0
346.0,4.505,667.0,179.0
350.2,4.555,671.0,184.0
351.5,4.575,675.0,188.0
349.4,4.625,674.0,184.0
351.3,4.655,674.0,185.0
348.15,4.655,671.0,180.0
347.2,4.69,665.0,176.0
344.15,4.74,666.0,170.0
343.4,4.825,674.0,174.0
343.7,4.755,676.5,172.5
347.5,4.795,680.0,174.0
348.25,4.78,690.0,175.0
343.2,4.67,679.0,169.0
342.5,4.68,683.0,168.0
344.35,4.66,685.0,165.0
350.0,4.73,683.0,165.0
352.0,4.753,691.0,163.5
354.75,4.833,692.0,164.0
357.3,5.06,693.0,167.0
363.0,5.015,690.0,167.0
365.6,5.08,695.0,170.0
363.5,5.02,697.0,172.0
357.75,5.1,690.0,173.0
354.75,5.08,684.0,178.0
352.35,5.12,677.0,182.0
347.5,5.035,677.0,180.0
348.4,4.98,680.0,173.0
352.0,4.93,682.0,175.0
351.6,4.935,681.0,177.0
353.95,5.05,680.0,175.0
359.15,4.98,692.0,174.0
360.1,4.98,696.0,174.0
358.65,4.87,686.0,171.0
363.6,5.04,694.0,173.0
364.5,5.015,697.0,176.0
360.25,4.915,695.0,176.0
360.4,4.92,696.0,176.0
363.7,4.995,700.0,178.0
363.3,4.985,703.0,186.0
358.75,4.93,698.0,188.0
360.5,4.95,691.0,205.0
371.25,4.995,705.0,198.0
369.8,5.09,707.0,200.0
375.6,5.105,707.0,201.5
376.25,5.155,709.0,200.0
373.7,5.11,712.0,198.0
370.0,4.975,711.0,196.0
370.75,5.015,712.0,199.0
375.8,5.0,712.0,220.0
374.65,5.095,708.0,214.0
382.25,5.135,714.0,232.0
380.0,5.21,704.0,218.0
376.3,5.225,697.5,215.0
378.25,5.315,701.0,214.0
373.5,5.155,702.0,197.0
374.6,5.165,701.0,219.0
374.25,5.16,696.0,210.0
378.3,5.3,701.0,212.0
379.75,5.2,699.0,213.0
385.5,5.31,704.0,213.0
384.6,5.255,707.0,214.0
385.0,5.225,704.0,218.0
390.7,5.318,714.0,218.0
382.7,5.19,698.0,203.0
381.95,5.125,701.0,208.0
388.0,5.115,710.0,209.0
383.5,5.125,712.0,214.0
382.2,5.075,711.0,212.0
384.25,5.08,726.0,209.0
371.3,4.835,710.0,206.0
376.1,4.84,721.0,204.0
375.25,4.89,728.0,208.0
370.6,4.815,726.0,207.0
372.3,4.855,732.0,207.0
370.25,4.885,724.0,205.5
373.95,4.94,730.0,202.0
373.5,4.905,726.0,192.0
373.4,4.91,725.0,184.0
370.5,4.92,727.0,194.0
373.8,4.915,735.0,194.0
378.2,5.0,734.0,192.0
384.75,5.08,737.0,197.0
384.5,5.145,744.0,200.0
388.25,5.148,738.0,195.0
386.0,5.125,745.0,195.0
384.4,5.15,747.0,197.0
385.4,5.093,754.0,201.0
386.5,5.185,762.0,207.0
386.25,5.135,753.0,203.0
383.25,5.06,740.0,205.0
377.9,4.933,745.0,208.0
378.75,5.008,756.5,205.0
380.25,4.955,756.0,205.0
378.95,4.965,756.0,204.0
383.5,5.03,759.0,202.0
387.8,5.06,761.0,197.0
389.7,5.075,760.0,192.0
395.4,5.32,772.0,198.0
396.7,5.3,769.0,198.0
393.7,5.385,760.0,197.0
393.9,5.205,765.0,197.5
395.15,5.32,767.0,195.0
394.3,5.265,767.0,194.0
395.5,5.235,765.0,193.0
391.9,5.24,756.0,191.0
391.75,5.21,758.0,189.5
396.0,5.3,764.0,188.0
395.45,5.34,761.0,188.0
398.35,5.35,765.0,188.0
400.25,5.36,770.0,187.0
401.35,5.46,776.0,188.0
401.8,5.47,780.0,188.0
402.25,5.44,791.0,195.0
402.4,5.415,786.0,197.0
406.15,5.505,800.0,202.0
407.75,5.54,801.0,209.0
410.0,5.605,812.0,207.75
404.1,5.54,809.0,207.0
407.1,5.62,824.0,206.0
407.5,5.555,825.0,204.0
408.0,5.66,828.0,200.0
408.25,5.63,840.0,199.5
407.5,5.7,833.0,200.0
409.75,5.665,828.0,193.0
410.45,5.725,796.0,195.0
409.25,5.685,802.0,199.5
0.0,5.72,0.0,0.0
412.0,5.86,818.0,199.0
416.25,5.91,813.0,195.0
0.0,5.965,0.0,0.0
415.25,5.985,815.5,192.0
420.6,5.975,834.0,197.0
424.4,6.28,846.0,201.0
421.75,6.215,846.0,199.0
421.0,6.2,852.0,199.0
423.35,6.245,851.0,201.0
425.25,6.65,853.0,211.0
425.5,6.615,868.0,219.0
419.5,6.545,854.0,212.0
412.5,6.315,856.0,209.0
408.4,6.205,850.0,214.0
406.6,6.335,860.0,213.0
409.25,6.39,860.0,213.0
407.6,6.3,862.0,230.0
409.25,6.26,865.0,241.75
409.0,6.345,865.0,239.0
408.2,6.245,859.0,233.0
405.7,6.24,854.0,230.0
411.0,6.54,856.0,239.0
405.7,6.535,842.0,233.0
399.75,6.225,837.0,230.0
398.35,6.205,830.0,231.0
401.45,6.175,832.0,230.0
399.25,6.08,825.0,237.0
399.55,6.14,822.0,237.0
404.25,6.095,834.0,236.0
405.95,6.345,837.0,237.0
408.55,6.435,835.0,235.25
405.75,6.285,839.0,236.0
411.6,6.54,846.5,240.0
416.0,6.563,852.0,239.0
411.7,6.535,851.0,239.0
414.5,6.64,859.0,240.5
414.5,6.82,864.0,246.0
409.8,6.618,855.0,239.0
405.25,6.608,854.0,238.0
399.5,6.49,842.0,226.0
402.25,6.538,858.0,237.0
400.25,6.758,859.0,230.0
393.25,6.363,855.0,226.0
395.85,6.58,877.0,229.0
400.0,6.73,900.0,238.0
395.75,6.86,880.0,236.0
390.5,6.595,884.0,239.0
392.0,6.82,882.0,239.5
399.25,6.795,886.0,250.0
399.85,6.92,894.0,256.0
401.5,6.92,895.0,256.0
400.25,7.17,912.0,264.0
398.45,7.095,905.0,270.0
398.0,7.205,910.0,282.0
398.1,7.105,911.0,278.75
402.5,7.155,902.0,280.0
402.75,7.155,907.5,280.0
410.75,7.235,897.0,272.0
412.0,7.425,893.0,279.0
417.65,7.65,897.0,281.0
416.25,7.54,905.0,286.0
415.25,7.675,917.0,288.0
416.1,7.54,909.0,285.0
421.5,7.49,909.0,286.0
421.25,7.67,906.0,285.0
420.0,7.61,890.0,286.0
423.7,7.825,903.0,285.0
427.25,7.94,908.0,290.0
419.0,8.29,893.0,310.0
417.7,8.195,893.0,308.0
418.5,8.14,888.0,310.0
419.0,8.155,879.0,319.0
419.5,8.085,897.0,322.0
407.9,7.855,930.0,333.0
397.75,7.155,930.0,320.0
398.25,6.86,919.0,306.0
400.85,7.115,917.0,309.0
403.1,7.275,936.0,317.5
396.85,7.035,925.0,316.0
392.75,6.42,896.0,291.0
392.3,6.14,845.0,257.0
394.5,6.19,850.0,278.0
397.0,6.225,821.0,272.0
396.25,6.275,850.0,278.0
392.25,6.23,820.0,260.0
386.0,5.57,785.0,240.0
388.5,5.95,798.0,252.0
391.25,6.1,824.0,265.0
392.55,6.085,815.0,249.0
387.5,6.03,798.0,254.0
380.8,5.8,796.0,251.0
375.0,5.495,767.0,229.0
375.25,5.67,785.0,237.0
382.2,5.635,795.0,241.0
375.15,5.55,789.0,242.0
376.5,5.56,793.0,238.0
382.95,5.81,820.0,248.0
377.7,5.74,801.0,238.0
380.75,5.72,806.0,242.0
379.5,5.835,806.0,240.0
385.3,5.86,810.0,248.0
384.0,5.835,817.0,248.0
388.9,6.03,841.5,255.0
389.65,6.11,836.0,252.5
393.6,6.07,845.0,253.0
393.25,6.165,832.0,246.0
397.2,6.17,843.0,252.0
394.85,6.09,841.0,252.0
390.35,5.82,832.0,248.0
388.3,5.76,829.5,241.0
393.6,5.865,833.0,241.0
392.35,5.9,838.0,241.0
386.85,5.74,813.0,228.0
384.95,5.658,797.0,218.0
384.85,5.69,795.0,218.0
385.1,5.66,794.0,216.0
386.5,5.63,774.0,216.0
385.25,5.65,777.0,222.0
386.1,5.755,783.0,223.0
395.1,5.95,807.0,229.0
395.25,5.94,815.0,230.0
395.75,5.8,804.0,224.0
393.9,5.88,809.0,225.0
400.0,5.875,810.0,225.0
401.5,6.15,806.0,224.0
404.25,6.178,792.0,224.0
394.4,5.89,780.5,220.0
395.8,5.91,793.0,217.0
394.8,5.875,781.0,213.0
397.75,5.885,776.0,210.0
398.25,6.035,782.0,212.0
394.5,6.025,779.0,217.0
399.65,6.035,791.0,220.0
405.35,6.2,809.0,225.0
406.5,6.5,812.0,225.0
406.35,6.53,821.0,225.5
400.9,6.38,807.0,221.0
403.8,6.415,818.0,224.0
403.15,6.54,813.0,222.0
406.3,6.62,824.0,224.75
406.35,6.705,825.5,225.0
400.0,6.575,833.0,227.0
398.5,6.47,831.0,227.0
397.75,6.345,828.0,224.0
391.5,6.31,818.0,220.0
390.75,6.295,815.0,218.0
389.85,6.24,809.0,219.0
387.3,6.19,801.0,216.0
387.3,6.32,814.0,212.5
391.4,6.42,818.0,216.0
391.5,6.64,830.0,218.0
390.95,6.5,824.0,216.0
391.5,6.62,830.0,214.0
390.85,6.64,827.5,215.0
399.0,6.68,829.0,213.0
399.0,6.7,832.0,214.0
399.5,6.68,836.0,216.0
393.85,6.6,838.0,214.5
394.15,6.58,848.0,213.0
396.75,6.48,857.0,211.0
401.65,6.69,885.0,214.0
401.3,6.71,877.0,215.0
402.45,6.695,855.5,217.0
406.5,6.82,865.0,220.0
410.55,6.805,854.0,220.0
410.6,6.77,838.0,220.0
406.2,6.65,844.0,215.0
406.0,6.57,849.0,212.0
406.05,6.6,856.0,216.0
405.1,6.675,868.0,215.0
407.25,6.74,864.0,213.75
407.65,6.73,867.0,213.0
406.1,6.76,871.0,213.0
401.15,6.713,865.0,213.0
401.6,6.54,846.5,211.5
398.1,6.515,847.0,209.0
396.3,6.18,831.0,204.5
398.7,6.13,827.0,205.0
401.35,6.14,836.0,205.0
399.3,6.13,836.0,208.0
405.25,6.19,842.0,209.0
404.45,6.185,843.5,209.0
403.4,6.268,840.0,208.0
405.7,6.265,836.0,208.0
404.3,6.205,835.0,205.0
408.5,6.28,850.0,207.75
405.35,6.3,841.0,207.0
411.5,6.39,848.0,212.5
407.85,6.42,855.0,221.0
409.2,6.39,855.0,224.0
411.7,6.59,875.0,224.0
412.95,6.53,851.0,218.75
415.65,6.665,854.0,217.0
418.1,6.84,862.0,222.0
412.55,6.83,832.0,216.0
415.4,6.735,834.0,218.0
418.45,7.15,848.0,223.0
418.1,7.13,844.0,231.0
421.75,7.15,843.0,234.0
421.7,7.235,847.0,225.0
414.7,7.025,838.0,218.0
411.25,6.785,826.5,212.0
415.35,6.995,837.0,216.0
420.4,7.06,846.0,220.0
419.1,7.04,844.0,215.0
419.35,6.96,838.0,214.0
423.6,7.24,849.0,216.0
422.5,7.325,848.0,214.0
422.8,7.205,840.0,214.0
429.15,7.44,849.0,217.0
427.5,7.31,844.0,216.0
428.25,7.32,844.0,215.0
424.2,7.06,821.5,212.0
425.55,7.16,835.0,213.0
428.85,7.24,834.0,209.0
424.2,7.195,826.0,210.0
423.5,7.045,832.0,210.0
430.5,7.255,851.0,213.0
431.0,7.36,843.0,212.0
431.9,7.445,847.0,213.5
433.65,7.43,846.0,213.0
433.4,7.5,848.0,213.0
